"customer_id","txn_date","txn_type","txn_amount","running_balance"
298,"2020-01-23","purchase",74,-610
298,"2020-01-23","deposit",335,-275
298,"2020-01-25","deposit",938,663
298,"2020-01-26","purchase",385,278
298,"2020-02-03","deposit",286,564
298,"2020-02-03","purchase",897,-333
298,"2020-02-09","deposit",39,-294
298,"2020-02-14","deposit",465,171
298,"2020-02-23","withdrawal",910,-739
298,"2020-02-23","deposit",407,-332
298,"2020-02-25","withdrawal",669,-1001
298,"2020-02-26","deposit",421,-580
298,"2020-03-01","deposit",425,-155
298,"2020-03-04","deposit",822,667
298,"2020-03-08","purchase",10,657
298,"2020-03-10","deposit",110,767
298,"2020-04-10","deposit",722,1489
299,"2020-01-13","deposit",881,881
299,"2020-01-17","deposit",209,1090
299,"2020-01-21","withdrawal",639,451
299,"2020-01-22","deposit",319,770
299,"2020-01-26","deposit",191,961
299,"2020-02-06","deposit",654,1615
299,"2020-02-13","deposit",65,1680
299,"2020-02-15","deposit",447,2127
299,"2020-02-18","purchase",881,1246
299,"2020-03-02","withdrawal",523,723
299,"2020-03-14","purchase",891,-168
299,"2020-03-16","purchase",309,-477
299,"2020-03-18","deposit",678,201
299,"2020-03-18","purchase",709,-508
299,"2020-03-21","deposit",578,70
300,"2020-01-21","deposit",672,672
300,"2020-02-04","withdrawal",372,300
300,"2020-02-09","deposit",20,320
300,"2020-02-12","withdrawal",651,-331
300,"2020-02-13","purchase",78,-409
300,"2020-02-17","withdrawal",540,-949
300,"2020-03-01","deposit",186,-763
300,"2020-03-02","purchase",916,-1679
300,"2020-03-10","purchase",24,-1703
300,"2020-03-11","withdrawal",139,-1842
300,"2020-03-13","deposit",87,-1755
300,"2020-03-22","purchase",299,-2054
300,"2020-03-25","deposit",389,-1665
300,"2020-03-27","withdrawal",811,-2476
300,"2020-03-27","withdrawal",800,-3276
300,"2020-03-30","deposit",215,-3061
300,"2020-03-31","deposit",687,-2374
300,"2020-04-15","withdrawal",75,-2449
300,"2020-04-17","purchase",730,-3179
301,"2020-01-20","deposit",32,32
301,"2020-01-21","deposit",613,645
301,"2020-01-24","withdrawal",726,-81
301,"2020-01-29","purchase",825,-906
301,"2020-02-06","purchase",990,-1896
301,"2020-02-11","withdrawal",745,-2641
301,"2020-02-13","deposit",723,-1918
301,"2020-02-18","deposit",634,-1284
301,"2020-02-28","purchase",241,-1525
301,"2020-02-28","purchase",452,-1977
301,"2020-03-01","purchase",470,-2447
301,"2020-03-13","deposit",152,-2295
301,"2020-03-15","deposit",67,-2228
301,"2020-03-16","purchase",26,-2254
301,"2020-03-17","deposit",868,-1386
301,"2020-03-18","withdrawal",561,-1947
301,"2020-03-18","purchase",153,-2100
301,"2020-03-21","purchase",950,-3050
301,"2020-03-23","deposit",14,-3036
301,"2020-03-27","purchase",181,-3217
301,"2020-03-28","purchase",419,-3636
301,"2020-04-18","deposit",107,-3529
302,"2020-01-27","withdrawal",862,-862
302,"2020-01-27","deposit",143,-719
302,"2020-01-27","purchase",381,-1100
302,"2020-01-29","purchase",399,-1499
302,"2020-02-03","withdrawal",838,-2337
302,"2020-02-14","purchase",268,-2605
302,"2020-02-25","deposit",528,-2077
302,"2020-03-01","withdrawal",860,-2937
302,"2020-03-07","deposit",652,-2285
302,"2020-03-09","purchase",465,-2750
302,"2020-03-30","deposit",340,-2410
302,"2020-04-20","deposit",615,-1795
303,"2020-01-18","deposit",433,433
303,"2020-01-31","withdrawal",101,332
303,"2020-02-01","deposit",515,847
303,"2020-02-04","deposit",474,1321
303,"2020-02-19","purchase",367,954
303,"2020-02-27","purchase",489,465
303,"2020-03-03","deposit",473,938
303,"2020-03-07","purchase",878,60
303,"2020-03-14","deposit",557,617
303,"2020-03-16","withdrawal",565,52
303,"2020-03-18","purchase",260,-208
303,"2020-03-19","purchase",421,-629
303,"2020-04-02","purchase",904,-1533
303,"2020-04-08","deposit",89,-1444
303,"2020-04-10","deposit",784,-660
304,"2020-01-16","deposit",848,848
304,"2020-01-16","purchase",696,152
304,"2020-02-12","withdrawal",94,58
304,"2020-02-15","deposit",232,290
304,"2020-02-18","withdrawal",594,-304
304,"2020-02-23","withdrawal",860,-1164
304,"2020-02-26","purchase",196,-1360
304,"2020-03-02","withdrawal",11,-1371
304,"2020-03-05","purchase",738,-2109
304,"2020-03-08","purchase",8,-2117
304,"2020-03-13","withdrawal",13,-2130
304,"2020-03-16","withdrawal",879,-3009
304,"2020-03-23","deposit",950,-2059
304,"2020-03-24","withdrawal",361,-2420
304,"2020-04-06","withdrawal",381,-2801
304,"2020-04-07","deposit",533,-2268
304,"2020-04-13","deposit",221,-2047
305,"2020-01-09","deposit",36,36
305,"2020-01-11","withdrawal",2,34
305,"2020-01-16","deposit",366,400
305,"2020-01-17","withdrawal",380,20
305,"2020-02-04","deposit",517,537
305,"2020-02-16","purchase",348,189
305,"2020-03-07","deposit",773,962
305,"2020-03-07","withdrawal",405,557
305,"2020-03-22","withdrawal",613,-56
306,"2020-01-27","deposit",402,402
306,"2020-03-08","deposit",630,1032
306,"2020-03-15","purchase",874,158
306,"2020-03-18","withdrawal",968,-810
306,"2020-03-28","deposit",810,0
306,"2020-04-05","withdrawal",847,-847
306,"2020-04-07","withdrawal",432,-1279
306,"2020-04-07","deposit",783,-496
306,"2020-04-12","deposit",805,309
306,"2020-04-12","deposit",403,712
306,"2020-04-15","deposit",217,929
306,"2020-04-16","deposit",582,1511
306,"2020-04-18","purchase",362,1149
306,"2020-04-18","deposit",268,1417
306,"2020-04-19","deposit",370,1787
306,"2020-04-19","withdrawal",926,861
306,"2020-04-25","deposit",704,1565
307,"2020-01-14","deposit",363,363
307,"2020-01-19","purchase",99,264
307,"2020-01-24","purchase",652,-388
307,"2020-01-26","purchase",308,-696
307,"2020-02-18","deposit",970,274
307,"2020-02-19","deposit",817,1091
307,"2020-02-20","withdrawal",341,750
307,"2020-03-17","deposit",212,962
307,"2020-03-23","withdrawal",867,95
307,"2020-03-27","deposit",430,525
307,"2020-04-09","withdrawal",463,62
308,"2020-01-14","deposit",782,782
308,"2020-01-21","purchase",962,-180
308,"2020-01-27","withdrawal",381,-561
308,"2020-02-29","deposit",877,316
308,"2020-03-04","purchase",249,67
308,"2020-03-24","deposit",389,456
308,"2020-03-25","deposit",183,639
308,"2020-03-26","purchase",656,-17
308,"2020-03-27","deposit",727,710
308,"2020-04-01","deposit",619,1329
308,"2020-04-01","purchase",358,971
309,"2020-01-13","purchase",532,-532
309,"2020-01-13","deposit",995,463
309,"2020-01-25","purchase",518,-55
309,"2020-01-27","withdrawal",308,-363
309,"2020-02-02","purchase",898,-1261
309,"2020-02-08","purchase",341,-1602
309,"2020-02-09","deposit",822,-780
309,"2020-02-15","purchase",69,-849
309,"2020-02-17","purchase",812,-1661
309,"2020-02-19","deposit",96,-1565
309,"2020-02-22","withdrawal",839,-2404
309,"2020-03-18","deposit",577,-1827
309,"2020-03-20","deposit",663,-1164
309,"2020-03-25","purchase",649,-1813
309,"2020-04-04","purchase",151,-1964
309,"2020-04-05","withdrawal",37,-2001
309,"2020-04-09","deposit",301,-1700
309,"2020-04-09","deposit",740,-960
310,"2020-01-20","deposit",331,331
310,"2020-01-31","deposit",529,860
310,"2020-02-01","withdrawal",432,428
310,"2020-02-15","withdrawal",272,156
310,"2020-03-02","deposit",850,1006
310,"2020-03-20","deposit",560,1566
310,"2020-03-25","deposit",770,2336
310,"2020-03-29","deposit",730,3066
311,"2020-01-17","deposit",918,918
311,"2020-01-25","purchase",994,-76
311,"2020-01-28","deposit",386,310
311,"2020-02-09","withdrawal",607,-297
311,"2020-02-11","deposit",476,179
311,"2020-02-21","deposit",827,1006
311,"2020-03-08","withdrawal",832,174
311,"2020-03-12","withdrawal",853,-679
311,"2020-03-15","purchase",276,-955
311,"2020-04-02","deposit",207,-748
311,"2020-04-15","purchase",307,-1055
312,"2020-01-20","deposit",485,485
312,"2020-02-05","purchase",942,-457
312,"2020-02-25","deposit",470,13
312,"2020-02-26","deposit",643,656
312,"2020-03-13","purchase",794,-138
312,"2020-03-15","withdrawal",994,-1132
312,"2020-03-28","deposit",67,-1065
312,"2020-04-01","withdrawal",602,-1667
312,"2020-04-15","withdrawal",651,-2318
313,"2020-01-29","deposit",710,710
313,"2020-01-30","deposit",191,901
313,"2020-02-02","purchase",85,816
313,"2020-02-05","purchase",69,747
313,"2020-02-08","purchase",53,694
313,"2020-02-11","deposit",388,1082
313,"2020-02-19","withdrawal",110,972
313,"2020-03-02","withdrawal",440,532
313,"2020-03-08","purchase",344,188
313,"2020-03-09","purchase",860,-672
313,"2020-03-30","purchase",639,-1311
313,"2020-04-01","deposit",634,-677
313,"2020-04-13","deposit",840,163
313,"2020-04-27","purchase",197,-34
314,"2020-01-26","deposit",448,448
314,"2020-02-14","purchase",339,109
314,"2020-02-15","purchase",714,-605
314,"2020-02-27","purchase",28,-633
314,"2020-03-05","deposit",232,-401
314,"2020-03-20","deposit",492,91
314,"2020-04-05","withdrawal",60,31
314,"2020-04-06","deposit",463,494
314,"2020-04-06","purchase",743,-249
315,"2020-01-22","deposit",911,911
315,"2020-01-22","deposit",384,1295
315,"2020-02-08","deposit",54,1349
315,"2020-03-26","deposit",938,2287
316,"2020-01-23","deposit",184,184
316,"2020-02-06","purchase",663,-479
316,"2020-02-17","purchase",851,-1330
316,"2020-02-25","purchase",305,-1635
316,"2020-02-27","purchase",848,-2483
316,"2020-03-09","deposit",264,-2219
316,"2020-03-12","purchase",208,-2427
316,"2020-03-31","purchase",872,-3299
317,"2020-01-11","deposit",869,869
317,"2020-02-26","deposit",363,1232
317,"2020-04-09","withdrawal",237,995
318,"2020-01-06","deposit",720,720
318,"2020-01-27","withdrawal",399,321
318,"2020-02-21","withdrawal",663,-342
318,"2020-03-12","withdrawal",993,-1335
318,"2020-03-16","purchase",313,-1648
319,"2020-01-06","deposit",83,83
319,"2020-02-20","withdrawal",786,-703
319,"2020-03-03","purchase",381,-1084
319,"2020-03-06","deposit",821,-263
319,"2020-03-22","purchase",169,-432
319,"2020-03-27","purchase",56,-488
320,"2020-01-10","deposit",725,725
320,"2020-01-11","deposit",2,727
320,"2020-01-19","deposit",917,1644
320,"2020-01-24","deposit",782,2426
320,"2020-02-07","deposit",898,3324
320,"2020-02-10","deposit",224,3548
320,"2020-02-23","purchase",440,3108
320,"2020-02-23","purchase",216,2892
320,"2020-02-24","purchase",575,2317
320,"2020-02-25","withdrawal",408,1909
320,"2020-03-08","deposit",538,2447
320,"2020-03-27","purchase",208,2239
320,"2020-04-03","deposit",267,2506
320,"2020-04-07","deposit",345,2851
321,"2020-01-24","deposit",243,243
321,"2020-02-17","purchase",403,-160
321,"2020-02-21","deposit",193,33
321,"2020-02-28","withdrawal",246,-213
321,"2020-04-04","deposit",785,572
322,"2020-01-05","deposit",965,965
322,"2020-01-29","deposit",984,1949
322,"2020-02-01","deposit",328,2277
322,"2020-02-02","deposit",337,2614
322,"2020-02-15","deposit",838,3452
322,"2020-02-20","withdrawal",51,3401
322,"2020-02-20","withdrawal",285,3116
322,"2020-02-26","withdrawal",645,2471
322,"2020-03-09","deposit",371,2842
322,"2020-03-12","purchase",492,2350
322,"2020-03-18","withdrawal",539,1811
323,"2020-01-21","deposit",603,603
323,"2020-01-23","deposit",720,1323
323,"2020-02-13","withdrawal",311,1012
323,"2020-02-20","withdrawal",928,84
323,"2020-02-21","withdrawal",931,-847
323,"2020-02-24","withdrawal",729,-1576
323,"2020-02-25","withdrawal",304,-1880
323,"2020-03-10","purchase",959,-2839
323,"2020-03-13","purchase",166,-3005
323,"2020-03-16","withdrawal",301,-3306
323,"2020-03-18","withdrawal",980,-4286
323,"2020-03-21","deposit",90,-4196
323,"2020-04-01","purchase",825,-5021
323,"2020-04-09","deposit",102,-4919
323,"2020-04-11","purchase",558,-5477
323,"2020-04-16","deposit",256,-5221
324,"2020-01-04","deposit",538,538
324,"2020-01-04","deposit",483,1021
324,"2020-01-28","purchase",818,203
324,"2020-02-09","deposit",764,967
324,"2020-03-22","deposit",185,1152
324,"2020-03-29","deposit",987,2139
324,"2020-03-29","withdrawal",669,1470
325,"2020-01-27","deposit",60,60
325,"2020-02-06","withdrawal",274,-214
325,"2020-02-16","withdrawal",725,-939
325,"2020-02-21","withdrawal",939,-1878
325,"2020-03-01","deposit",959,-919
325,"2020-03-10","purchase",114,-1033
325,"2020-03-11","purchase",499,-1532
325,"2020-03-23","deposit",384,-1148
325,"2020-03-28","purchase",714,-1862
326,"2020-01-12","deposit",478,478
326,"2020-01-18","purchase",689,-211
326,"2020-02-09","deposit",628,417
327,"2020-01-14","deposit",299,299
327,"2020-01-22","deposit",620,919
327,"2020-03-14","purchase",680,239
327,"2020-03-22","purchase",562,-323
327,"2020-03-27","deposit",624,301
327,"2020-03-27","purchase",465,-164
328,"2020-01-22","deposit",393,393
328,"2020-01-22","withdrawal",697,-304
328,"2020-01-28","purchase",409,-713
328,"2020-01-30","purchase",519,-1232
328,"2020-02-03","purchase",639,-1871
328,"2020-02-10","withdrawal",443,-2314
328,"2020-02-20","purchase",931,-3245
328,"2020-02-22","withdrawal",181,-3426
328,"2020-03-01","deposit",721,-2705
328,"2020-03-04","purchase",585,-3290
328,"2020-03-04","withdrawal",688,-3978
328,"2020-03-05","deposit",106,-3872
328,"2020-03-10","purchase",499,-4371
328,"2020-03-14","withdrawal",819,-5190
328,"2020-03-18","deposit",418,-4772
328,"2020-03-19","deposit",493,-4279
328,"2020-03-31","purchase",424,-4703
328,"2020-04-03","deposit",726,-3977
328,"2020-04-10","purchase",582,-4559
329,"2020-01-07","deposit",723,723
329,"2020-01-22","deposit",108,831
329,"2020-02-04","deposit",571,1402
329,"2020-02-14","withdrawal",662,740
329,"2020-02-15","withdrawal",144,596
329,"2020-02-22","purchase",594,2
329,"2020-03-12","withdrawal",253,-251
329,"2020-03-22","withdrawal",375,-626
329,"2020-04-01","deposit",932,306
329,"2020-04-03","deposit",103,409
329,"2020-04-03","deposit",598,1007
329,"2020-04-04","purchase",271,736
330,"2020-01-26","deposit",540,540
330,"2020-01-28","deposit",286,826
330,"2020-02-09","deposit",771,1597
330,"2020-02-18","withdrawal",856,741
330,"2020-02-19","deposit",498,1239
330,"2020-02-28","purchase",140,1099
330,"2020-03-01","purchase",640,459
330,"2020-03-05","deposit",871,1330
330,"2020-03-08","deposit",356,1686
330,"2020-03-11","purchase",43,1643
330,"2020-03-13","deposit",40,1683
330,"2020-03-24","purchase",784,899
330,"2020-03-25","purchase",943,-44
330,"2020-03-31","withdrawal",622,-666
330,"2020-04-04","purchase",808,-1474
331,"2020-01-17","deposit",951,951
331,"2020-01-19","withdrawal",385,566
331,"2020-01-24","deposit",443,1009
331,"2020-01-27","purchase",427,582
331,"2020-01-29","withdrawal",636,-54
331,"2020-02-06","deposit",321,267
331,"2020-02-11","withdrawal",561,-294
331,"2020-02-12","purchase",232,-526
331,"2020-02-15","withdrawal",15,-541
331,"2020-02-18","withdrawal",588,-1129
331,"2020-02-19","deposit",956,-173
331,"2020-03-02","withdrawal",17,-190
331,"2020-03-07","deposit",488,298
331,"2020-03-09","purchase",895,-597
331,"2020-03-24","purchase",330,-927
331,"2020-03-29","withdrawal",22,-949
332,"2020-01-27","deposit",594,594
332,"2020-01-29","withdrawal",392,202
332,"2020-02-10","purchase",165,37
332,"2020-02-15","purchase",467,-430
332,"2020-02-19","purchase",172,-602
332,"2020-02-19","deposit",745,143
332,"2020-02-21","purchase",715,-572
332,"2020-02-21","purchase",316,-888
332,"2020-02-23","deposit",726,-162
332,"2020-02-25","deposit",721,559
332,"2020-03-12","deposit",909,1468
332,"2020-03-15","withdrawal",132,1336
332,"2020-03-24","withdrawal",842,494
332,"2020-04-05","purchase",221,273
332,"2020-04-09","withdrawal",360,-87
332,"2020-04-19","deposit",841,754
332,"2020-04-19","purchase",38,716
332,"2020-04-20","deposit",14,730
332,"2020-04-22","withdrawal",60,670
333,"2020-01-08","purchase",481,-481
333,"2020-01-08","deposit",537,56
333,"2020-01-13","purchase",140,-84
333,"2020-01-16","deposit",830,746
333,"2020-01-28","purchase",975,-229
333,"2020-02-16","deposit",501,272
333,"2020-02-17","deposit",295,567
333,"2020-02-21","withdrawal",499,68
333,"2020-02-25","purchase",195,-127
333,"2020-03-12","deposit",968,841
333,"2020-03-24","deposit",587,1428
333,"2020-03-24","deposit",25,1453
333,"2020-03-25","purchase",886,567
333,"2020-04-04","deposit",353,920
334,"2020-01-15","deposit",933,933
334,"2020-01-25","deposit",244,1177
334,"2020-02-07","deposit",706,1883
334,"2020-02-12","deposit",280,2163
334,"2020-02-23","deposit",561,2724
334,"2020-03-03","deposit",248,2972
334,"2020-03-19","withdrawal",547,2425
334,"2020-04-10","withdrawal",811,1614
335,"2020-01-14","deposit",663,663
335,"2020-01-27","purchase",93,570
335,"2020-02-07","deposit",217,787
335,"2020-02-07","purchase",78,709
335,"2020-02-12","purchase",816,-107
335,"2020-02-27","withdrawal",247,-354
335,"2020-03-03","withdrawal",641,-995
335,"2020-03-10","deposit",586,-409
335,"2020-03-24","deposit",227,-182
335,"2020-03-30","deposit",605,423
336,"2020-01-16","deposit",543,543
336,"2020-02-08","purchase",457,86
336,"2020-02-15","withdrawal",681,-595
336,"2020-03-02","deposit",730,135
336,"2020-04-06","deposit",464,599
337,"2020-01-12","deposit",581,581
337,"2020-01-31","withdrawal",845,-264
337,"2020-02-10","deposit",658,394
337,"2020-02-21","withdrawal",224,170
337,"2020-03-09","deposit",549,719
337,"2020-03-21","withdrawal",159,560
337,"2020-03-25","deposit",890,1450
337,"2020-04-04","deposit",154,1604
337,"2020-04-06","deposit",7,1611
337,"2020-04-06","purchase",297,1314
338,"2020-01-17","deposit",628,628
338,"2020-01-17","deposit",252,880
338,"2020-01-26","purchase",618,262
338,"2020-02-04","purchase",681,-419
338,"2020-02-08","deposit",859,440
338,"2020-02-19","deposit",529,969
338,"2020-02-25","withdrawal",436,533
338,"2020-03-09","deposit",859,1392
338,"2020-03-12","deposit",793,2185
338,"2020-03-13","withdrawal",116,2069
338,"2020-03-25","deposit",698,2767
338,"2020-04-03","purchase",808,1959
338,"2020-04-03","purchase",695,1264
339,"2020-01-10","deposit",167,167
339,"2020-01-14","purchase",173,-6
339,"2020-01-17","purchase",7,-13
339,"2020-01-24","deposit",136,123
339,"2020-01-31","purchase",903,-780
339,"2020-02-02","deposit",994,214
339,"2020-02-06","withdrawal",717,-503
339,"2020-02-15","deposit",811,308
339,"2020-02-16","deposit",251,559
339,"2020-02-24","purchase",231,328
339,"2020-02-24","deposit",222,550
339,"2020-02-24","deposit",538,1088
339,"2020-03-06","purchase",68,1020
339,"2020-03-07","deposit",548,1568
339,"2020-03-09","purchase",85,1483
339,"2020-03-15","withdrawal",45,1438
339,"2020-03-23","withdrawal",813,625
340,"2020-01-06","deposit",56,56
340,"2020-01-18","withdrawal",699,-643
340,"2020-01-18","purchase",443,-1086
340,"2020-02-04","purchase",17,-1103
340,"2020-02-06","deposit",644,-459
340,"2020-02-13","deposit",880,421
340,"2020-02-14","purchase",529,-108
340,"2020-02-18","purchase",546,-654
340,"2020-02-19","deposit",930,276
340,"2020-03-02","deposit",154,430
340,"2020-03-13","withdrawal",874,-444
340,"2020-03-15","deposit",665,221
340,"2020-03-17","deposit",203,424
340,"2020-03-18","withdrawal",756,-332
340,"2020-03-18","deposit",356,24
340,"2020-03-21","deposit",619,643
340,"2020-03-24","deposit",547,1190
340,"2020-03-30","purchase",631,559
340,"2020-04-01","deposit",831,1390
